Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sierra Leone,SLE,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,26.682247,25.608908,26.8234398,26.9189274,26.673715
Sierra Leone,SLE,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.1897464,0.1897464,0.1844853,0.1838429,0.1838429
Sierra Leone,SLE,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,11,11,12,13,13
Sierra Leone,SLE,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,38.7835868,37.7102477,38.5892457,38.6437648,38.3985524
Sierra Leone,SLE,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.9046862,-0.913476699999999,-1.00543499999999,-0.9992935,-1.0589263
Sierra Leone,SLE,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,40.5946053,40.4559666,39.0056536,39.1025137,38.1620198
Sierra Leone,SLE,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,36.5880493,36.4494107,34.9990976,35.099191,34.158697
Sierra Leone,SLE,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,11,11,11,12,12
Sierra Leone,SLE,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.1549018,0.1549018,0.1549018,0.1547768,0.1547768
Sierra Leone,SLE,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,44.6011612,44.4625225,43.0122095,43.1058365,42.1653426
Serbia,SRB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0476746,0.0628473,0.1788279,0.1035439,0.1019486
Serbia,SRB,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,52.2674644,52.5624827,54.8176118,53.3537882,53.3227691
Serbia,SRB,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,44.4092765,44.7042948,47.3168419,45.8530183,45.8643211
Serbia,SRB,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2464294,0.2464294,0.2352209,0.2352209,0.2338937
Serbia,SRB,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,7,7,8,8,9
Serbia,SRB,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,60.1256523,60.4206706,62.3183817,60.8545581,60.7812172
Serbia,SRB,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.0652905,0.0556174,0.0892565999999999,0.0850626999999999,0.07835
Serbia,SRB,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,55.8925158,55.7399573,56.2704953,56.2043515,56.0984827
Serbia,SRB,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,50.5037873,50.3512287,50.8817667,50.815623,50.717613
Serbia,SRB,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,7,8
Serbia,SRB,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2083395,0.2083395,0.2083395,0.2083395,0.2080357
Serbia,SRB,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,61.2812443,61.1286858,61.6592238,61.59308,61.4793523
Saudi Arabia,SAU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1079226,0.3884752,0.5143289,0.725856,0.7833016
Saudi Arabia,SAU,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,53.4389277,58.8939981,61.3410999,65.4540371,66.5710105
Saudi Arabia,SAU,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,45.9371506,51.392221,54.152146,58.3023671,59.4193405
Saudi Arabia,SAU,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2352525,0.2352525,0.2254425,0.2242733,0.2242733
Saudi Arabia,SAU,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,7,7,8,9,9
Saudi Arabia,SAU,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,60.9407048,66.3957752,68.5300539,72.6057071,73.7226805
Saudi Arabia,SAU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.1732095,0.3876301,0.554186,0.6101083,0.7102575
Saudi Arabia,SAU,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,57.5945518,60.9762692,63.6030924,64.4850665,66.0645617
Saudi Arabia,SAU,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,52.063043,55.4447604,58.0715836,58.9620538,60.5415489
Saudi Arabia,SAU,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,8,8
Saudi Arabia,SAU,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2138597,0.2138597,0.2138597,0.2135312,0.2135312
Saudi Arabia,SAU,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,63.1260605,66.507778,69.1346012,70.0080792,71.5875744
San Marino,SMR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4534103,1.4563194,1.1591046,0.8988601,0.8976214
San Marino,SMR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,79.6006175,79.6571821,73.8781316,68.8179323,68.793847
San Marino,SMR,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,65.4432418,65.4998064,61.5402806,56.4800813,56.455996
San Marino,SMR,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.4439692,0.4439692,0.3869097,0.3869097,0.3869097
San Marino,SMR,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,1,1,2,2,2
San Marino,SMR,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,93.7579932,93.8145578,86.2159825,81.1557833,81.131698
San Marino,SMR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8710628,0.868972,0.8633998,0.8639935,0.865338
San Marino,SMR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,68.6006897,68.5677148,68.4798333,68.4891968,68.5104015
San Marino,SMR,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,56.0582277,56.0252528,55.9373713,55.9467348,55.9679395
San Marino,SMR,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,1,1,1,1,1
San Marino,SMR,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.4849178,0.4849178,0.4849178,0.4849178,0.4849178
San Marino,SMR,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,81.1431517,81.1101768,81.0222953,81.0316588,81.0528635
Rwanda,RWA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.2606136,0.2102834,0.3684478,0.4086662,0.3489076
Rwanda,RWA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,56.4078546,55.4292332,58.5045849,59.2865923,58.1246449
Rwanda,RWA,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,50.016121,49.0374996,52.3096754,53.1155892,51.9536418
Rwanda,RWA,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.200442,0.200442,0.1942697,0.19352,0.19352
Rwanda,RWA,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,9,9,10,11,11
Rwanda,RWA,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,62.7995881,61.8209667,64.6994944,65.4575954,64.295648
Rwanda,RWA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.1214715,0.1620438,0.1548275,0.225197,0.2696046
Rwanda,RWA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,56.77857,57.4184528,57.3046415,58.4144685,59.1148394
Rwanda,RWA,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,52.4489901,53.317087,53.2032757,54.3165676,55.0169386
Rwanda,RWA,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,9,10,10,11,11
Rwanda,RWA,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.1673906,0.1585674,0.1585674,0.1584334,0.1584334
Rwanda,RWA,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,61.1081499,61.5198186,61.4060073,62.5123693,63.2127403
Romania,ROU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.249980099999999,-0.0777119,0.199031,0.1319311,0.4181246
Romania,ROU,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,46.4798604,49.8294468,55.2104413,53.9057495,59.4705016
Romania,ROU,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,39.4097737,42.75936,48.4040368,47.1310173,52.6957695
Romania,ROU,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2217149,0.2217149,0.2134459,0.2124527,0.2124527
Romania,ROU,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,9,9,10,11,11
Romania,ROU,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,53.5499472,56.8995336,62.0168458,60.6804816,66.2452337
Romania,ROU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.3027167,0.3145916,0.3937269,0.34486,0.3834547
Romania,ROU,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,59.6370643,59.8243483,61.0724244,60.301724,60.9104172
Romania,ROU,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,54.559304,54.746588,55.9946641,55.2305388,55.8392321
Romania,ROU,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,8,8,8,9,9
Romania,ROU,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.1963168,0.1963168,0.1963168,0.1960626,0.1960626
Romania,ROU,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,64.7148246,64.9021086,66.1501847,65.3729092,65.9816024
Qatar,QAT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.9642748,1.1277682,1.189094,1.1464253,1.1342702
Qatar,QAT,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,70.089857,73.268826,74.4612461,73.631595,73.395251
Qatar,QAT,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,62.6829318,65.8619007,67.3558937,66.3617501,66.1254061
Qatar,QAT,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.232278,0.232278,0.2228208,0.2279792,0.2279792
Qatar,QAT,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,7,7,8,7,7
Qatar,QAT,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,77.4967823,80.6757512,81.5665985,80.9014399,80.6650959
Qatar,QAT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8435123,0.8424347,0.8839637,0.9412093,0.9663365
Qatar,QAT,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,68.1661792,68.1491839,68.8041552,69.7069997,70.1032913
Qatar,QAT,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,62.6346704,62.6176751,63.2726464,64.1754909,64.5717825
Qatar,QAT,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,7,7
Qatar,QAT,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2138597,0.2138597,0.2138597,0.2138597,0.2138597
Qatar,QAT,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,73.697688,73.6806927,74.335664,75.2385084,75.6348001
Portugal,PRT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0987347,1.1677599,1.0219923,0.9658494,0.9474847
Portugal,PRT,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,72.704298,74.0464254,71.2121173,70.1204736,69.76339
Portugal,PRT,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,65.2628557,66.6049831,64.0763116,63.0211391,62.6640555
Portugal,PRT,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2333604,0.2333604,0.2237758,0.2226321,0.2226321
Portugal,PRT,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,8,8,9,10,10
Portugal,PRT,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,80.1457403,81.4878677,78.3479229,77.2198081,76.8627245
Portugal,PRT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8031995,0.7505542,0.8086012,0.7804495,0.7401575
Portugal,PRT,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,67.530389,66.7000979,67.6155815,67.1715892,66.5361271
Portugal,PRT,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,61.9346338,61.1043426,62.0198263,61.5846329,60.9491708
Portugal,PRT,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,8,8
Portugal,PRT,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2163436,0.2163436,0.2163436,0.2160034,0.2160034
Portugal,PRT,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,73.1261443,72.2958531,73.2113368,72.7585456,72.1230835
Philippines,PHL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1815124,0.1562797,0.0357929,0.1018162,0.1445214
Philippines,PHL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,54.8698093,54.3791841,52.0364364,53.3201947,54.1505555
Philippines,PHL,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,47.6630738,47.1724487,45.1083765,46.4255241,47.2558849
Philippines,PHL,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2260001,0.2260001,0.217261,0.2162139,0.2162139
Philippines,PHL,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,9,9,10,11,11
Philippines,PHL,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,62.0765447,61.5859196,58.9644963,60.2148654,61.0452261
Philippines,PHL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.0141421,0.0148496,0.00480089999999999,0.0633741,0.0792961
Philippines,PHL,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,55.0858329,55.0969912,54.9385089,55.8622915,56.113404
Philippines,PHL,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,50.1610869,50.1722452,50.0137629,50.943545,51.1946575
Philippines,PHL,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,9,9,9,10,10
Philippines,PHL,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.190401,0.190401,0.190401,0.190169,0.190169
Philippines,PHL,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,60.0105788,60.0217371,59.8632548,60.781038,61.0321505
Paraguay,PRY,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.6074736,-0.5769998,-0.495784199999999,-0.337846,-0.3545101
Paraguay,PRY,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,39.5287497,40.1212829,41.7004406,44.7713941,44.447377
Paraguay,PRY,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,31.8954746,32.4880078,34.3960106,37.2059515,36.8819344
Paraguay,PRY,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2393762,0.2393762,0.2290638,0.237249,0.237249
Paraguay,PRY,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,8,8,9,9,9
Paraguay,PRY,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,47.1620247,47.7545579,49.0048706,52.3368368,52.0128197
Paraguay,PRY,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.172904,-0.1860035,-0.2027128,-0.1971096,-0.1411883
Paraguay,PRY,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,52.1358502,51.9292524,51.665723,51.7540935,52.6360518
Paraguay,PRY,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,46.4362259,46.7223826,46.4588532,46.3732238,47.2551822
Paraguay,PRY,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,8,8,8,8
Paraguay,PRY,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2203594,0.2013085,0.2013085,0.2080357,0.2080357
Paraguay,PRY,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,57.8354744,57.1361223,56.8725929,57.1349631,58.0169214
Panama,PAN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.2314559,0.2101815,0.0399223,0.0311824,0.2451472
Panama,PAN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,55.8409117,55.4272518,52.1167285,51.9467897,56.1071256
Panama,PAN,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,47.8572904,47.4436305,44.5071052,44.3371664,48.4975022
Panama,PAN,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2503629,0.2503629,0.2386345,0.2386345,0.2386345
Panama,PAN,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,7,7,8,8,8
Panama,PAN,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,63.824533,63.4108731,59.7263519,59.5564131,63.7167489
Panama,PAN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.2697187,0.2114141,0.0393931,0.0230493,-0.0738011
Panama,PAN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,59.1166389,58.1970926,55.484077,55.2263121,53.6988437
Panama,PAN,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,53.7279104,52.808364,50.0953485,49.8375835,48.3101151
Panama,PAN,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,7,7
Panama,PAN,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2083395,0.2083395,0.2083395,0.2083395,0.2083395
Panama,PAN,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,64.5053675,63.5858211,60.8728056,60.6150406,59.0875722
Pakistan,PAK,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.614966799999999,-0.5170351,-0.682084,-0.6585378,-0.6003273
Pakistan,PAK,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,39.3830517,41.2872377,38.0780236,38.5358563,39.6677025
Pakistan,PAK,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,32.1529329,34.0571188,31.1291916,31.6207131,32.7525593
Pakistan,PAK,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.2267334,0.2267334,0.2179124,0.2168559,0.2168559
Pakistan,PAK,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,9,9,10,11,11
Pakistan,PAK,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,46.6131706,48.5173565,45.0268555,45.4509996,46.5828457
Pakistan,PAK,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7006155,-0.6543467,-0.7653493,-0.821984199999999,-0.7928043
Pakistan,PAK,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,43.8130901,44.5428148,42.7921461,41.8989333,42.3591418
Pakistan,PAK,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,39.0854648,39.8151895,38.0645209,37.1766151,37.6368236
Pakistan,PAK,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,10,10,10,11,11
Pakistan,PAK,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.1827799,0.1827799,0.1827799,0.1825747,0.1825747
Pakistan,PAK,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,48.5407154,49.2704401,47.5197714,46.6212515,47.08146
Norway,NOR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.9498703,1.9916736,1.8212872,1.7870167,1.843057
Norway,NOR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,89.2537957,90.0666199,86.7536233,86.087267,87.1769157
Norway,NOR,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,81.3038787,82.2645318,79.3016871,78.0889772,79.7249795
Norway,NOR,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.249306,0.2446701,0.2336895,0.2508229,0.2336895
Norway,NOR,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,6,7,8,7,8
Norway,NOR,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,97.2037127,97.8687079,94.2055595,94.0855569,94.628852
Norway,NOR,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.6975606,1.6492378,1.5730046,1.6350956,1.6704537
Norway,NOR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,81.6357342,80.8736149,79.6713091,80.6505724,81.2082198
Norway,NOR,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,76.0399789,75.2778597,74.0755538,74.8394568,75.6124646
Norway,NOR,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,7,7,7,6,7
Norway,NOR,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.2163436,0.2163436,0.2163436,0.2246699,0.2163436
Norway,NOR,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,87.2314894,86.4693702,85.2670643,86.4616879,86.8039751
Niue,NIU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,..,..,-1.3275705,-1.3207847,-1.3279634
Niue,NIU,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,..,..,25.5271711,25.6591144,25.5195316
Niue,NIU,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,..,..,0,0,0
Niue,NIU,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,..,..,0.9314533,0.9314533,0.9314533
Niue,NIU,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,..,..,1,1,1
Niue,NIU,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,..,..,55.2295334,55.3614766,55.2218938
Niue,NIU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,..,..,-0.910513599999999,-0.908820899999999,-0.9049877
Niue,NIU,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,..,..,40.5026989,40.5293952,40.5898502
Niue,NIU,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,..,..,19.3244914,19.3511877,19.4116427
Niue,NIU,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,..,..,1,1,1
Niue,NIU,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,..,..,0.8187938,0.8187938,0.8187938
Niue,NIU,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,..,..,61.6809063,61.7076026,61.7680576
Niger,NER,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.657380699999999,-0.639504699999999,-0.644957,-0.611528899999999,-0.7696662
Niger,NER,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,38.558355,38.9059363,38.7999217,39.4498983,36.3750735
Niger,NER,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,32.2259841,32.5735654,32.6591035,33.3090802,30.2342553
Niger,NER,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.1985804,0.1985804,0.1925734,0.1925734,0.1925734
Niger,NER,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,10,10,11,11,11
Niger,NER,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,44.890726,45.2383073,44.9407399,45.5907165,42.5158917
Niger,NER,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.749712199999999,-0.694466399999999,-0.6740254,-0.7280992,-0.7624578
Niger,NER,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ.SC,43.0387654,43.9100702,44.2324538,43.3796331,42.8377492
Niger,NER,Regulatory Quality - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_LB,38.7302767,39.8266459,40.1490295,39.2962089,38.7543249
Niger,NER,Regulatory Quality - Number of sources,GOV_WGI_RQ.SR,9,10,10,10,10
Niger,NER,Regulatory Quality - Standard error of the governance estimate,GOV_WGI_RQ.SE,0.1665752,0.1578737,0.1578737,0.1578737,0.1578737
Niger,NER,Regulatory Quality - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_RQ.SC_UB,47.3472541,47.9934944,48.315878,47.4630574,46.9211734
New Zealand,NZL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.6915539,1.6029686,1.656508,1.7271046,1.8491848
New Zealand,NZL,Government Effectiveness - Governance score (0-100),GOV_WGI_GE.SC,84.2310864,82.5086321,83.5496532,84.9223349,87.2960648
New Zealand,NZL,Government Effectiveness - Lower bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_LB,76.2811694,74.558715,75.9692329,77.3855917,79.7593215
New Zealand,NZL,Government Effectiveness - Standard error of the governance estimate,GOV_WGI_GE.SE,0.249306,0.249306,0.2377187,0.236349,0.236349
New Zealand,NZL,Government Effectiveness - Number of sources,GOV_WGI_GE.SR,6,6,7,8,8
New Zealand,NZL,Government Effectiveness - Upper bound of the 90% confidence interval for the governance score,GOV_WGI_GE.SC_UB,92.1810034,90.4585491,91.1300736,92.4590782,94.8328081
New Zealand,NZL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.9329931,1.8534819,1.8604747,1.8767831,1.8444942
